X,Y,id,dtr
102.35444771445614,19.01971510031319,1,60.0
103.07292027869494,18.82055860182389,2,364.97
102.23128868900335,19.045317085910593,3,301.5
103.30818905160584,19.041274667132054,4,234.31
103.36936432245437,18.894400118178513,5,450.0
102.36926991664411,19.007587843977575,6,120.0
103.31330944872532,18.81328224802252,7,540.84
102.67784121673917,18.454045965903124,8,210.0
102.62852370764101,18.587445785594873,9,150.0
103.09151540507621,18.69497412510398,10,573.15
103.39846973765985,18.713569251485254,11,308.87
103.32624518881664,18.5936441610553,12,391.15
102.31590998876742,19.049898493859605,13,339.41
103.26075800460433,18.64242268098299,14,60.0
103.09933074804805,18.841040190301815,15,84.85
102.76919988113413,19.061756255609982,16,530.76
102.3504052956776,18.92700896299205,17,228.47
103.41544789652971,18.928086941332996,18,0.0
102.32695926676209,18.788219251595585,19,540.0
102.50105276882445,18.851280984540775,20,90.0
103.0117450078464,18.75022051507733,21,174.93
102.81312749852756,18.622480081675533,22,180.0
103.20605060380144,18.96096528073177,23,366.2
103.41598688570018,18.751837482588744,24,210.0
102.90125222789969,18.406345424316378,25,323.11
103.41868183155253,18.72354055113898,26,400.25
102.88669952029696,18.79980751876073,27,474.34
102.5525262346045,18.70063351139393,28,192.09
103.40439861853504,18.718689648604734,29,30.0
103.11253598272461,18.628408962550722,30,254.56
103.27315475552517,18.96931961287408,31,258.07
102.39406341848581,18.779864919453274,32,67.08
102.96943435796436,18.506866904609353,33,90.0
102.70991107238224,19.01163026275611,34,408.05
102.32210836422783,18.98495029881776,35,0.0
102.49566287711973,18.519263655530203,36,90.0
102.68323110844389,18.7860632949137,37,420.0
103.02144681291489,18.580708420963976,38,189.74
103.02656721003437,18.458088384681663,39,127.28
102.26470601757259,18.586098312668693,40,152.97
102.23263616192953,18.5049804425127,41,362.49
103.04004193929616,18.735667807474595,42,150.0
102.9117625167239,19.071997049848942,43,391.15
102.41508399613421,18.454045965903124,44,228.47
102.8487007837787,19.06310372853616,45,349.86
103.14837876256097,18.908413836610777,46,270.0
103.21305746301758,18.610891814510392,47,468.62
103.3297486184247,19.09113116540069,48,42.43
102.46952190235186,18.436259323277557,49,421.07
102.52988868944469,18.67610950413747,50,442.95
102.74952677641191,18.88469831311002,51,247.39
102.43960800339067,19.015403186949413,52,0.0
103.06052352777408,18.420628637333877,53,424.27
102.44904031387392,18.445691633760813,54,90.0
103.07561522454729,18.404997951390197,55,480.0
102.86540944806332,18.993035136374836,56,30.0
102.433140133345,18.51737719343355,57,390.0
102.9726682929872,18.444613655419868,58,189.74
103.16454843767512,19.01432520860847,59,371.08
103.07965764332583,18.910030804122194,60,534.14
103.0688778599164,18.534624846888644,61,42.43
103.25887154250768,18.79522611081172,62,390.0
102.98614302224898,19.014055714023232,63,335.41
102.97455475508384,18.48934975656902,64,420.0
102.32992370719968,18.539206254837655,65,361.25
103.36666937660202,18.996538565982902,66,474.34
102.40430421272477,18.90625787992889,67,60.0
102.65574266074982,18.92781744674776,68,161.56
102.3495968119219,19.075230984871773,69,67.08
102.91284049506484,18.842118168642756,70,0.0
102.27306034971491,18.69632159803016,71,108.17
103.19904374458531,19.08601076828121,72,60.0
103.357506560704,18.710065821877187,73,420.0
102.30593868911369,18.72866094825846,74,212.13
102.31078959164793,18.57451004550355,75,30.0
103.23111360022838,19.04962899927437,76,30.0
102.76946937571935,18.518994160944967,77,342.05
102.70263471858087,18.612239287436573,78,331.36
102.51856991686478,18.404997951390197,79,270.0
102.5819011443952,18.95907881863512,80,342.05
102.514258003501,18.459166363022604,81,201.25
102.49512388794926,18.50713639919459,82,308.87
102.23721756987854,18.539745244008127,83,676.83
102.63310511559001,19.054479901808612,84,150.0
102.79129843712346,18.88038639974625,85,60.0
102.54336341870648,18.941561670594787,86,284.61
102.64145944773233,18.59014073144723,87,180.0
103.28770746312792,18.92646997382158,88,169.71
103.39685277014843,18.921080082116863,89,331.36
103.42541919618343,18.437067807033266,90,391.15
103.15915854597041,18.97740445043116,91,420.0
102.6773022275687,18.87634398096771,92,234.31
102.76461847318511,19.007857338562808,93,94.87
102.54578886997359,19.017289649046063,94,390.0
102.64927479070417,18.72300156196851,95,161.56
103.25752406958149,18.612778276607045,96,335.41
102.77485926742408,18.48746329447237,97,60.0
102.53258363529704,18.681229901256952,98,759.54
103.42056829364918,19.037501742938755,99,403.61
102.83630403285785,18.993304630960072,100,60.0
103.133556560373,18.93509380054913,101,180.0
102.96081053123682,18.558609864974635,102,201.25
102.27925872517534,18.558070875804166,103,120.0
102.8449278595854,18.482073402767654,104,192.09
103.04677930392705,18.82163658016483,105,0.0
103.41140547775117,18.61951564123794,106,84.85
102.44984879762963,18.64673459434676,107,361.25
102.27332984430015,18.472102103113926,108,492.04
102.54578886997359,19.070919071508,109,0.0
102.80935457433426,18.831068890648087,110,258.07
103.28770746312792,18.675031525796527,111,0.0
102.54821432124072,18.972284053311675,112,426.38
103.12843616325353,18.75534091219681,113,318.91
103.37394573040339,18.678265460819357,114,362.49
103.09474934009904,18.834572320256154,115,451.0
103.44670926841707,18.8356502985971,116,295.47
102.57489428517907,18.855053908734078,117,270.0
102.50913760638151,19.091400659985926,118,379.48
103.15511612719187,18.438954269129916,119,30.0
103.13705998998107,18.776630984430444,120,708.03
102.4773372453237,18.947490551469976,121,0.0
103.04381486348946,18.953958421515637,122,180.0
102.91391847340577,18.85424542497837,123,349.86
102.45739464601624,18.764773222680066,124,0.0
103.08046612708154,18.416316723970105,125,90.0
103.09286287800239,19.027530443285027,126,241.87
102.5743552960086,18.827834955625256,127,335.41
103.30226017073065,18.414160767288216,128,342.05
103.26399193962716,18.435181344936613,129,301.5
102.45604717309006,18.51468224758119,130,67.08
102.2496143207994,18.428982969476188,131,349.86
102.76138453816229,18.87580499179724,132,558.03
103.3717897737215,19.085741273695973,133,582.5
102.58001468229855,18.811665280511107,134,0.0
102.98048363595903,19.075230984871773,135,258.07
103.25887154250768,18.803310948368793,136,134.16
102.28761305731764,18.807892356317804,137,551.55
103.06618291406404,18.42440156152718,138,180.0
102.97401576591338,18.738362753326953,139,84.85
102.64253742607328,18.722462572798037,140,174.93
102.61397100003828,18.614664738703695,141,30.0
102.21592749764491,18.881194883501955,142,60.0
103.17505872649932,19.026182970358846,143,161.56
103.03707749885857,18.80923982924398,144,258.07
102.41104157735568,18.473449576040107,145,335.41
103.15511612719187,18.471563113943454,146,120.0
102.22994121607718,18.594991633981476,147,254.56
102.5315056569561,18.84589109283606,148,0.0
102.76354049484416,18.987914739255356,149,212.13
102.87780619898417,18.993574125545308,150,484.67
102.57273832849718,18.93509380054913,151,150.0
103.35049970148786,18.686080803791196,152,335.41
102.26820944718067,18.981985858380167,153,429.54
102.4600895918686,18.505249937097936,154,330.0
102.96620042294154,18.68715878213214,155,349.86
102.28788255190288,18.99411311471578,156,30.0
103.22087280598942,18.79846004583455,157,390.0
102.91068453838295,18.75210697717398,158,240.0
102.44904031387392,18.59014073144723,159,123.69
102.62475078344771,18.515221236751664,160,60.0
103.03680800427333,18.429252464061424,161,30.0
102.90664211960441,18.942909143520968,162,30.0
103.01982984540346,19.079003909065076,163,30.0
103.14002443041866,18.725157518650395,164,67.08
103.05136071187607,19.01890661655748,165,161.56
103.43970240920093,19.01432520860847,166,30.0
102.31644897793788,18.938058240986724,167,240.0
103.22087280598942,18.583942355986807,168,84.85
102.52422930315473,18.686889287546904,169,67.08
102.53123616237086,18.410657337680153,170,276.59
102.2466498803618,18.654549937318603,171,0.0
102.72176883413262,19.076578457797954,172,636.4
102.21484951930397,18.598225569004306,173,0.0
102.32372533173925,18.48234289735289,174,234.31
103.08666450254196,18.751837482588744,175,342.05
103.36343544157918,18.84589109283606,176,234.31
103.16266197557847,18.552411489514213,177,234.31
102.59726233575364,18.632720875914497,178,108.17
102.3083641403808,18.922158060457807,179,318.91
103.26965132591711,18.65913134526761,180,94.87
102.50482569301775,19.0528629342972,181,212.13
102.79857479092483,18.75102899883304,182,212.13
102.38004970005355,18.462939287215907,183,218.4
102.52611576525138,18.641075208056808,184,335.41
102.84789230002299,18.66829416116563,185,0.0
102.61531847296445,18.450542536295057,186,349.86
102.86352298596667,18.859365822097853,187,150.0
102.57354681225289,18.732972861622237,188,523.93
103.29794825736687,18.475336038136756,189,241.87
102.73605204715011,18.59418315022577,190,228.47
102.24988381538462,18.932129360111535,191,488.37
103.19607930414772,18.87580499179724,192,271.66
102.67838020590963,18.783098854476105,193,699.72
102.42262984452081,18.63433784342591,194,120.0
102.2248208189577,18.57720499135591,195,566.04
102.35471720904138,18.98171636379493,196,150.0
102.46817442942567,18.877960948479128,197,0.0
103.10606811267894,18.979021417942572,198,30.0
102.93008814851993,18.969589107459317,199,210.0
102.42236034993557,18.943178638106204,200,283.02
102.65439518782365,19.010821779000402,201,30.0
103.44832623592848,18.69820806012681,202,324.5
102.91688291384337,18.554028457025627,203,660.68
102.86702641557474,18.90517990158795,204,30.0
102.22347334603151,18.457010406340718,205,381.84
102.75895908689516,18.556184413707513,206,120.0
103.00527713780073,18.502554991245578,207,429.54
102.98210060347046,18.55780138121893,208,60.0
103.39011540551753,18.725696507820867,209,150.0
103.12897515242399,18.82433152601719,210,201.25
102.28734356273242,18.558340370389402,211,161.56
102.72985367168968,18.89332213983757,212,134.16
102.62852370764101,18.886045786036203,213,540.0
102.5390515053427,18.734050839963178,214,134.16
102.97536323883955,18.996269071397666,215,60.0
103.04839627143848,18.600381525686196,216,247.39
103.44482280632042,18.48557683237572,217,228.47
103.01524843745446,19.043969612984412,218,283.02
102.58890800361134,18.494200659103267,219,30.0
103.2268016868646,18.46159181428973,220,123.69
102.99934825692554,19.03831022669446,221,371.08
102.24449392367991,18.67341455828511,222,120.0
102.5886385090261,18.569659142969307,223,212.13
102.49781883380162,19.017828638216535,224,127.28
102.88535204737077,18.51144831255836,225,201.25
102.76946937571935,18.982794342135875,226,84.85
102.88750800405266,18.87122358384823,227,0.0
103.42757515286532,18.79522611081172,228,361.25
102.39891432102006,18.922158060457807,229,67.08
103.11334446648031,18.704406435587234,230,134.16
102.94140692109984,18.712221778559076,231,324.5
103.05189970104654,19.08277683325838,232,276.59
102.93763399690653,18.4087708755835,233,134.16
103.17586721025503,18.763964738924358,234,465.73
102.27737226307869,18.90625787992889,235,201.25
102.66059356328407,19.04801203176295,236,375.9
103.4402413983714,18.403919973049256,237,218.4
102.94895276948644,18.636224305522564,238,30.0
103.3839170300571,18.7079098651953,239,42.43
102.9839870655671,18.89790354778658,240,445.98
102.94760529656025,18.544326651957135,241,256.32
102.39163796721868,19.079542898235548,242,391.15
103.29174988190645,18.942909143520968,243,735.46
102.7088330940413,18.665329720728035,244,318.91
102.4390690142202,18.93239885469677,245,295.47
102.48084067493176,18.894130623593277,246,30.0
103.29552280609975,18.580977915549212,247,361.25
103.15430764343616,18.98575878257347,248,284.61
102.55117876167832,19.076578457797954,249,192.09
102.76461847318511,18.959348313220357,250,360.0
102.93952045900319,18.621132608749356,251,364.97
102.69454988102379,18.54082322234907,252,240.0
102.20784266008783,18.620593619578884,253,94.87
102.938172986077,19.067954631070407,254,402.49
102.44904031387392,18.991957158033895,255,180.0
102.86433146972239,18.81274325885205,256,366.2
102.91661341925814,18.439493258300388,257,296.99
102.71395349116077,18.7965735837379,258,212.13
